"반납일시","반납대여소번호"
"2023-09-05 12:50","2372"
"2023-09-05 12:50","4906"
"2023-09-05 12:50","2415"
"2023-09-05 12:50","2388"
"2023-09-05 12:51","3649"
"2023-09-05 12:51","2308"
"2023-09-05 12:51","2380"
"2023-09-05 12:51","2336"
"2023-09-05 12:52","2359"
"2023-09-05 12:53","2419"
"2023-09-05 12:53","2414"
"2023-09-05 12:54","2385"
"2023-09-05 12:54","2331"
"2023-09-05 12:54","2421"
"2023-09-05 12:54","3602"
"2023-09-05 12:54","3628"
"2023-09-05 12:55","2364"
"2023-09-05 12:56","2369"
"2023-09-05 12:56","2389"
"2023-09-05 12:56","2325"
"2023-09-05 12:56","2376"
"2023-09-05 12:56","2423"
"2023-09-05 12:57","2327"
"2023-09-05 12:57","2319"
"2023-09-05 12:57","2340"
"2023-09-05 12:57","4901"
"2023-09-05 12:58","2335"
"2023-09-05 12:58","3641"
"2023-09-05 12:58","2308"
"2023-09-05 12:58","2332"
"2023-09-05 12:59","2359"
"2023-09-05 12:59","2327"
"2023-09-05 12:59","2414"
"2023-09-05 12:59","2414"
"2023-09-05 13:01","4901"
"2023-09-05 13:01","2369"
"2023-09-05 13:01","4913"
"2023-09-05 13:01","4914"
"2023-09-05 13:02","2324"
"2023-09-05 13:03","4914"
"2023-09-05 13:03","2335"
"2023-09-05 13:03","2403"
"2023-09-05 13:04","2409"
"2023-09-05 13:04","2306"
"2023-09-05 13:04","2404"
"2023-09-05 13:04","4906"
"2023-09-05 13:05","2323"
"2023-09-05 13:05","2359"
"2023-09-05 13:05","3628"
"2023-09-05 13:05","2312"
"2023-09-05 13:06","3640"
"2023-09-05 13:06","2373"
"2023-09-05 13:06","2373"
"2023-09-05 13:06","2377"
"2023-09-05 13:07","2409"
"2023-09-05 13:07","4905"
"2023-09-05 13:08","2372"
"2023-09-05 13:08","3629"
"2023-09-05 13:09","4914"
"2023-09-05 13:09","2407"
"2023-09-05 13:09","4923"
"2023-09-05 13:09","2325"
"2023-09-05 13:10","2403"
"2023-09-05 13:10","3614"
"2023-09-05 13:10","2303"
"2023-09-05 13:10","2353"
"2023-09-05 13:12","2422"
"2023-09-05 13:12","2315"
"2023-09-05 13:12","2411"
"2023-09-05 13:12","2416"
"2023-09-05 13:12","2330"
"2023-09-05 13:12","2324"
"2023-09-05 13:13","3638"
"2023-09-05 13:13","2353"
"2023-09-05 13:13","2332"
"2023-09-05 13:13","2348"
"2023-09-05 13:13","2307"
"2023-09-05 13:13","4915"
"2023-09-05 13:13","2365"
"2023-09-05 13:14","4918"
"2023-09-05 13:14","3604"
"2023-09-05 13:15","2382"
"2023-09-05 13:15","2344"
"2023-09-05 13:15","4908"
"2023-09-05 13:16","3623"
"2023-09-05 13:16","2327"
"2023-09-05 13:16","2407"
"2023-09-05 13:17","2331"
"2023-09-05 13:17","2303"
"2023-09-05 13:17","2387"
"2023-09-05 13:17","4903"
"2023-09-05 13:18","2412"
"2023-09-05 13:18","3641"
"2023-09-05 13:19","2309"
"2023-09-05 13:19","2304"
"2023-09-05 13:21","2389"
"2023-09-05 13:21","2350"
"2023-09-05 13:21","3651"
"2023-09-05 13:21","2419"
"2023-09-05 13:22","4909"
"2023-09-05 13:24","2431"
"2023-09-05 13:26","2339"
"2023-09-05 13:27","4914"
"2023-09-05 13:27","2407"
"2023-09-05 13:27","3623"
"2023-09-05 13:28","2423"
"2023-09-05 13:29","2385"
"2023-09-05 13:29","4905"
"2023-09-05 13:29","2414"
"2023-09-05 13:29","2410"
"2023-09-05 13:29","2431"
"2023-09-05 13:29","4906"
"2023-09-05 13:30","2328"
"2023-09-05 13:30","2303"
"2023-09-05 13:30","2348"
"2023-09-05 13:30","3618"
"2023-09-05 13:31","2419"
"2023-09-05 13:31","2342"
"2023-09-05 13:32","2415"
"2023-09-05 13:32","2360"
"2023-09-05 13:33","2430"
"2023-09-05 13:33","4914"
"2023-09-05 13:33","3636"
"2023-09-05 13:33","3624"
"2023-09-05 13:34","2363"
"2023-09-05 13:34","4914"
"2023-09-05 13:35","2334"
"2023-09-05 13:36","4906"
"2023-09-05 13:36","3651"
"2023-09-05 13:36","2403"
"2023-09-05 13:36","4914"
"2023-09-05 13:37","2301"
"2023-09-05 13:37","2373"
"2023-09-05 13:37","2312"
"2023-09-05 13:37","2326"
"2023-09-05 13:38","2362"
"2023-09-05 13:38","2406"
"2023-09-05 13:39","2369"
"2023-09-05 13:39","2362"
"2023-09-05 13:39","3618"
"2023-09-05 13:39","2414"
"2023-09-05 13:39","3604"
"2023-09-05 13:40","2414"
"2023-09-05 13:40","2356"
"2023-09-05 13:40","4929"
"2023-09-05 13:40","3606"
"2023-09-05 13:41","4908"
"2023-09-05 13:41","2365"
"2023-09-05 13:41","3616"
"2023-09-05 13:41","2430"
"2023-09-05 13:41","2308"
"2023-09-05 13:41","2414"
"2023-09-05 13:41","2358"
"2023-09-05 13:41","2414"
"2023-09-05 13:43","3641"
"2023-09-05 13:44","3643"
"2023-09-05 13:45","2357"
"2023-09-05 13:45","2387"
"2023-09-05 13:45","2319"
"2023-09-05 13:45","2407"
"2023-09-05 13:46","4914"
"2023-09-05 13:47","2319"
"2023-09-05 13:47","3614"
"2023-09-05 13:47","3628"
"2023-09-05 13:47","4923"
"2023-09-05 13:47","4906"
"2023-09-05 13:48","3628"
"2023-09-05 13:48","2406"
"2023-09-05 13:49","4902"
"2023-09-05 13:50","4906"
"2023-09-05 13:50","2314"
"2023-09-05 13:50","3614"
"2023-09-05 13:50","2414"
"2023-09-05 13:51","2327"
"2023-09-05 13:51","2380"
"2023-09-05 13:52","2326"
"2023-09-05 13:52","2315"
"2023-09-05 13:53","2414"
"2023-09-05 13:54","2350"
"2023-09-05 13:55","2330"
"2023-09-05 13:55","2336"
"2023-09-05 13:55","3602"
"2023-09-05 13:55","4917"
"2023-09-05 13:55","2311"
"2023-09-05 13:56","4918"
"2023-09-05 13:56","2319"
"2023-09-05 13:58","2327"
"2023-09-05 13:58","4908"
"2023-09-05 13:58","2421"
"2023-09-05 13:58","2328"
"2023-09-05 13:59","2414"
"2023-09-05 13:59","2427"
"2023-09-06 11:11","3602"
"2023-09-06 11:11","2375"
"2023-09-06 11:12","2369"
"2023-09-06 11:12","2417"
"2023-09-06 11:12","2328"
"2023-09-06 11:13","2330"
"2023-09-06 11:13","2389"
"2023-09-06 11:13","2335"
"2023-09-06 11:14","2330"
"2023-09-06 11:15","3604"
"2023-09-06 11:16","2372"
"2023-09-06 11:17","2423"
"2023-09-06 11:20","2410"
"2023-09-06 11:22","2335"
"2023-09-06 11:22","3647"
"2023-09-06 11:23","2414"
"2023-09-06 11:23","2319"
"2023-09-06 11:23","2409"
"2023-09-06 11:24","2360"
"2023-09-06 11:26","2373"
"2023-09-06 11:26","2373"
"2023-09-06 11:26","2377"
"2023-09-06 11:27","4929"
"2023-09-06 11:27","3641"
"2023-09-06 11:27","2369"
"2023-09-06 11:28","3628"
"2023-09-06 11:29","2407"
"2023-09-06 11:29","2340"
"2023-09-06 11:29","3628"
"2023-09-06 11:30","2344"
"2023-09-06 11:30","2413"
"2023-09-06 11:31","4914"
"2023-09-06 11:31","2319"
"2023-09-06 11:31","2404"
"2023-09-06 11:31","2414"
"2023-09-06 11:33","2371"
"2023-09-06 11:33","2319"
"2023-09-06 11:34","2364"
"2023-09-06 11:34","2329"
"2023-09-06 11:34","2332"
"2023-09-06 11:35","2334"
"2023-09-06 11:35","2415"
"2023-09-06 11:36","2356"
"2023-09-06 11:36","4914"
"2023-09-06 11:36","2423"
"2023-09-06 11:37","2405"
"2023-09-06 11:37","2332"
"2023-09-06 11:37","2348"
"2023-09-06 11:38","2412"
"2023-09-06 11:39","2369"
"2023-09-06 11:39","2365"
"2023-09-06 11:39","2305"
"2023-09-06 11:40","2325"
"2023-09-06 11:40","2409"
"2023-09-06 11:40","4923"
"2023-09-06 11:40","2305"
"2023-09-06 11:40","2359"
"2023-09-06 11:40","2336"
"2023-09-06 11:41","2357"
"2023-09-06 11:41","2331"
"2023-09-06 11:41","3648"
"2023-09-06 11:42","2407"
"2023-09-06 11:43","3624"
"2023-09-06 11:45","4914"
"2023-09-06 11:46","2407"
"2023-09-06 11:46","3602"
"2023-09-06 11:46","2331"
"2023-09-06 11:46","4908"
"2023-09-06 11:46","2423"
"2023-09-06 11:46","2369"
"2023-09-06 11:46","2333"
"2023-09-06 11:47","2312"
"2023-09-06 11:47","3646"
"2023-09-06 11:48","3647"
"2023-09-06 11:48","2302"
"2023-09-06 11:48","2414"
"2023-09-06 11:48","2369"
"2023-09-06 11:48","2332"
"2023-09-06 11:48","2431"
"2023-09-06 11:48","2375"
"2023-09-06 11:49","2360"
"2023-09-06 11:49","2311"
"2023-09-06 11:50","3651"
"2023-09-06 11:50","3627"
"2023-09-06 11:51","3604"
"2023-09-06 11:52","2384"
"2023-09-06 11:53","2427"
"2023-09-06 11:53","2365"
"2023-09-06 11:53","2414"
"2023-09-06 11:54","4907"
"2023-09-06 11:54","2358"
"2023-09-06 11:54","2358"
"2023-09-06 11:54","2331"
"2023-09-06 11:54","2359"
"2023-09-06 11:55","2344"
"2023-09-06 11:55","2328"
"2023-09-06 11:56","2329"
"2023-09-06 11:57","2356"
"2023-09-06 11:57","2427"
"2023-09-06 11:57","2385"
"2023-09-06 11:58","2431"
"2023-09-06 11:59","3640"
"2023-09-06 11:59","2375"
"2023-09-06 11:59","2329"
"2023-09-06 12:01","2325"
"2023-09-06 12:01","2415"
"2023-09-06 12:01","2348"
"2023-09-06 12:01","2320"
"2023-09-06 12:01","4903"
"2023-09-06 12:01","3629"
"2023-09-06 12:01","2384"
"2023-09-06 12:02","2323"
"2023-09-06 12:02","2329"
"2023-09-06 12:03","2426"
"2023-09-06 12:03","2415"
"2023-09-06 12:03","2331"
"2023-09-06 12:04","2364"
"2023-09-06 12:04","2335"
"2023-09-06 12:05","2310"
"2023-09-06 12:05","2416"
"2023-09-06 12:07","2310"
"2023-09-06 12:07","2335"
"2023-09-06 12:07","2335"
"2023-09-06 12:07","2327"
"2023-09-06 12:07","2416"
"2023-09-06 12:08","2413"
"2023-09-06 12:08","2380"
"2023-09-06 12:08","2414"
"2023-09-06 12:09","2406"
"2023-09-06 12:10","2344"
"2023-09-06 12:10","2414"
"2023-09-06 12:10","2304"
"2023-09-06 12:11","4914"
"2023-09-06 12:11","2332"
"2023-09-06 12:12","2414"
"2023-09-06 12:12","2414"
"2023-09-06 12:12","2319"
"2023-09-06 12:12","2337"
"2023-09-06 12:12","2329"
"2023-09-06 12:14","2372"
"2023-09-06 12:14","2423"
"2023-09-06 12:14","2324"
"2023-09-06 12:15","2319"
"2023-09-06 12:15","2407"
"2023-09-06 12:16","3647"
"2023-09-06 12:17","2329"
"2023-09-06 12:17","2356"
"2023-09-06 12:17","3614"
"2023-09-06 12:17","2323"
"2023-09-06 12:18","4923"
"2023-09-06 12:18","2375"
"2023-09-06 12:18","2306"
"2023-09-06 12:18","2388"
"2023-09-06 12:18","2414"
"2023-09-06 12:18","2369"
"2023-09-06 12:20","2407"
"2023-09-06 12:21","2411"
"2023-09-06 12:21","4906"
"2023-09-06 12:21","2360"
"2023-09-06 12:22","2348"
"2023-09-06 12:22","4905"
"2023-09-06 12:22","4919"
"2023-09-06 12:23","2416"
"2023-09-06 12:23","2324"
"2023-09-06 12:23","3651"
"2023-09-06 12:24","2423"
"2023-09-06 12:24","4918"
"2023-09-06 12:24","2340"
"2023-09-06 12:25","3618"
"2023-09-06 12:25","2340"
"2023-09-06 12:25","2418"
"2023-09-06 12:26","2340"
"2023-09-06 12:26","2319"
"2023-09-06 12:26","2312"
"2023-09-06 12:26","2340"
"2023-09-06 12:28","4918"
"2023-09-06 12:28","3651"
"2023-09-06 12:28","2332"
"2023-09-06 12:28","2302"
"2023-09-06 12:30","2410"
"2023-09-06 12:30","2327"
"2023-09-06 12:30","4906"
"2023-09-06 12:31","4906"
"2023-09-06 12:32","3627"
"2023-09-06 12:32","2312"
"2023-09-06 12:32","3627"
"2023-09-06 12:32","2412"
"2023-09-06 12:32","2327"
"2023-09-06 12:33","2306"
"2023-09-06 12:34","2320"
"2023-09-06 12:34","2376"
"2023-09-06 12:35","2420"
"2023-09-06 12:35","4901"
"2023-09-06 12:35","2380"
"2023-09-06 12:36","4914"
"2023-09-06 12:36","2329"
"2023-09-06 12:37","3616"
"2023-09-06 12:38","2319"
"2023-09-06 12:38","4914"
"2023-09-06 12:39","2377"
"2023-09-06 12:39","2421"
"2023-09-06 12:39","2309"
"2023-09-06 12:40","2430"
"2023-09-06 12:40","2430"
"2023-09-06 12:40","4911"
"2023-09-06 12:40","2349"
"2023-09-06 12:41","3614"
"2023-09-06 12:41","2401"
"2023-09-06 12:42","2340"
"2023-09-06 12:42","4925"
"2023-09-06 12:42","3646"
"2023-09-06 12:42","2336"
"2023-09-06 12:42","2410"
"2023-09-06 12:43","2306"
"2023-09-06 12:43","2332"
"2023-09-06 12:44","2327"
"2023-09-06 12:44","4918"
"2023-09-06 12:46","2312"
"2023-09-06 12:47","2409"
"2023-09-06 12:47","2331"
"2023-09-06 12:48","4905"
"2023-09-06 12:49","2306"
"2023-09-06 12:49","2310"
"2023-09-06 12:50","2340"
"2023-09-06 12:50","2344"
"2023-09-06 12:50","2336"
"2023-09-06 12:50","2388"
"2023-09-06 12:50","3606"
"2023-09-06 12:50","4913"
"2023-09-06 12:51","4909"
"2023-09-06 12:51","4925"
"2023-09-06 12:51","2348"
"2023-09-06 12:51","4902"
"2023-09-06 12:51","3647"
"2023-09-06 12:51","2372"
"2023-09-06 12:52","4903"
"2023-09-06 12:53","2331"
"2023-09-06 12:53","4903"
"2023-09-06 12:54","2369"
"2023-09-06 12:54","2333"
"2023-09-06 12:54","3637"
"2023-09-06 12:55","2305"
"2023-09-06 12:55","3602"
"2023-09-06 12:55","3616"
"2023-09-06 12:55","2324"
"2023-09-06 12:55","2369"
"2023-09-06 12:55","2369"
"2023-09-06 12:56","2352"
"2023-09-06 12:56","2324"
"2023-09-06 12:56","2369"
"2023-09-06 12:56","2365"
"2023-09-06 12:56","2377"
"2023-09-06 12:56","2375"
"2023-09-06 12:56","3629"
"2023-09-06 12:57","4906"
"2023-09-06 12:57","2377"
"2023-09-06 12:57","4905"
"2023-09-06 12:58","4914"
"2023-09-06 12:58","2418"
"2023-09-06 12:58","2413"
"2023-09-06 12:59","3646"
"2023-09-06 12:59","2310"
"2023-09-06 12:59","2407"
"2023-09-06 12:59","2429"
"2023-09-06 12:59","4914"
"2023-09-06 13:00","4914"
"2023-09-06 13:00","2414"
"2023-09-06 13:00","2414"
"2023-09-06 13:01","2431"
"2023-09-06 13:01","2305"
"2023-09-06 13:01","2421"
"2023-09-06 13:02","2348"
"2023-09-06 13:02","2348"
"2023-09-06 13:03","2313"
"2023-09-06 13:03","4905"
"2023-09-06 13:03","2431"
"2023-09-06 13:03","2327"
"2023-09-06 13:03","2313"
"2023-09-06 13:03","2409"
"2023-09-06 13:03","2369"
"2023-09-06 13:04","2418"
"2023-09-06 13:04","2381"
"2023-09-06 13:05","4914"
"2023-09-06 13:05","2323"
"2023-09-06 13:05","2332"
"2023-09-06 13:05","4929"
"2023-09-06 13:05","2332"
"2023-09-06 13:05","2381"
"2023-09-06 13:06","2372"
"2023-09-06 13:06","2350"
"2023-09-06 13:06","2342"
"2023-09-06 13:06","3621"
"2023-09-06 13:06","2363"
"2023-09-06 13:06","4905"
"2023-09-06 13:07","2414"
"2023-09-06 13:07","2325"
"2023-09-06 13:07","3647"
"2023-09-06 13:07","3647"
"2023-09-06 13:08","2430"
"2023-09-06 13:08","2335"
"2023-09-06 13:09","2332"
"2023-09-06 13:10","2340"
"2023-09-06 13:10","2414"
"2023-09-06 13:10","2381"
"2023-09-06 13:10","2332"
"2023-09-06 13:11","2398"
"2023-09-06 13:11","2312"
"2023-09-06 13:12","4908"
"2023-09-06 13:12","2410"
"2023-09-06 13:12","4905"
"2023-09-06 13:13","4906"
"2023-09-06 13:13","2357"
"2023-09-06 13:14","2407"
"2023-09-06 13:15","2357"
"2023-09-06 13:15","3604"
"2023-09-06 13:15","3618"
"2023-09-06 13:16","2331"
"2023-09-06 13:16","2414"
"2023-09-06 13:16","3638"
"2023-09-06 13:17","2342"
"2023-09-06 13:18","2321"
"2023-09-06 13:18","3614"
"2023-09-06 13:19","2389"
"2023-09-06 13:20","4905"
"2023-09-06 13:20","3646"
"2023-09-06 13:21","3646"
"2023-09-06 13:21","3643"
"2023-09-06 13:21","2407"
"2023-09-06 13:21","3651"
"2023-09-06 13:21","2334"
"2023-09-06 13:22","2414"
"2023-09-06 13:22","2414"
"2023-09-06 13:22","2357"
"2023-09-06 13:22","2414"
"2023-09-06 13:22","2332"
"2023-09-06 13:22","2431"
"2023-09-06 13:23","2414"
"2023-09-06 13:23","2319"
"2023-09-06 13:24","2414"
"2023-09-06 13:24","3606"
"2023-09-06 13:25","2387"
"2023-09-06 13:25","2413"
"2023-09-06 13:25","2334"
"2023-09-06 13:26","2375"
"2023-09-06 13:26","4919"
"2023-09-06 13:26","2348"
"2023-09-06 13:26","2427"
"2023-09-06 13:27","4915"
"2023-09-06 13:27","4914"
"2023-09-06 13:27","2330"
"2023-09-06 13:28","2429"
"2023-09-06 13:28","2319"
"2023-09-06 13:28","3614"
"2023-09-06 13:28","2335"
"2023-09-06 13:28","3614"
"2023-09-06 13:28","2356"
"2023-09-06 13:29","2371"
"2023-09-06 13:29","2303"
"2023-09-06 13:29","3609"
"2023-09-06 13:29","2430"
"2023-09-06 13:29","2375"
"2023-09-06 13:29","2418"
"2023-09-06 13:30","2431"
"2023-09-06 13:30","3604"
"2023-09-06 13:30","2331"
"2023-09-06 13:30","2301"
"2023-09-06 13:30","2419"
"2023-09-06 13:30","2416"
"2023-09-06 13:31","2426"
"2023-09-06 13:31","2381"
"2023-09-06 13:31","2428"
"2023-09-06 13:32","2418"
"2023-09-06 13:33","2369"
"2023-09-06 13:33","4906"
"2023-09-06 13:34","2407"
"2023-09-06 13:35","2308"
"2023-09-06 13:35","2315"
"2023-09-06 13:36","2382"
"2023-09-06 13:36","3604"
"2023-09-06 13:36","2348"
"2023-09-06 13:37","3640"
"2023-09-06 13:38","2332"
"2023-09-06 13:38","2431"
"2023-09-06 13:38","2335"
"2023-09-06 13:38","3609"
"2023-09-06 13:38","4924"
"2023-09-06 13:39","2325"
"2023-09-06 13:39","2365"
"2023-09-06 13:39","2342"
"2023-09-06 13:39","2348"
"2023-09-06 13:41","3638"
"2023-09-06 13:41","2375"
"2023-09-06 13:43","2407"
"2023-09-06 13:43","2332"
"2023-09-06 13:44","2324"
"2023-09-06 13:44","2328"
"2023-09-06 13:44","2307"
"2023-09-06 13:44","4914"
"2023-09-06 13:44","2407"
"2023-09-06 13:44","2384"
"2023-09-06 13:45","3614"
"2023-09-06 13:45","2389"
"2023-09-06 13:46","2410"
"2023-09-06 13:46","2410"
"2023-09-06 13:46","2430"
"2023-09-06 13:46","2431"
"2023-09-06 13:46","3615"
"2023-09-06 13:46","2416"
"2023-09-06 13:46","4926"
"2023-09-06 13:47","3646"
"2023-09-06 13:48","2319"
"2023-09-06 13:48","2318"
"2023-09-06 13:49","2423"
"2023-09-06 13:49","2368"
"2023-09-06 13:50","2325"
"2023-09-06 13:50","2375"
"2023-09-06 13:51","3641"
"2023-09-06 13:52","2331"
"2023-09-06 13:52","2302"
"2023-09-06 13:52","2404"
"2023-09-06 13:53","2319"
"2023-09-06 13:53","2414"
"2023-09-06 13:53","4911"
"2023-09-06 13:53","2327"
"2023-09-06 13:54","4908"
"2023-09-06 13:55","2368"
"2023-09-06 13:55","3611"
"2023-09-06 13:55","2431"
"2023-09-06 13:55","3641"
"2023-09-06 13:55","2356"
"2023-09-06 13:55","2307"
"2023-09-06 13:56","2359"
"2023-09-06 13:56","2319"
"2023-09-06 13:56","2431"
"2023-09-06 13:56","2415"
"2023-09-06 13:56","3612"
"2023-09-06 13:56","4911"
"2023-09-06 13:56","2321"
"2023-09-06 13:57","2414"
"2023-09-06 13:59","2323"
"2023-09-07 11:14","2420"
"2023-09-07 11:15","4906"
"2023-09-07 11:16","2305"
"2023-09-07 11:17","2308"
"2023-09-07 11:18","2328"
"2023-09-07 11:19","2418"
"2023-09-07 11:19","2421"
"2023-09-07 11:20","3636"
"2023-09-07 11:20","3630"
"2023-09-07 11:21","2431"
"2023-09-07 11:21","2377"
"2023-09-07 11:21","2303"
"2023-09-07 11:21","2414"
"2023-09-07 11:21","3651"
"2023-09-07 11:22","2407"
"2023-09-07 11:22","2305"
"2023-09-07 11:23","2414"
"2023-09-07 11:23","2414"
"2023-09-07 11:23","2302"
"2023-09-07 11:23","4918"
"2023-09-07 11:23","2371"
"2023-09-07 11:23","2303"
"2023-09-07 11:23","2323"
"2023-09-07 11:23","2407"
"2023-09-07 11:24","2405"
"2023-09-07 11:24","3614"
"2023-09-07 11:24","3615"
"2023-09-07 11:25","3622"
"2023-09-07 11:25","2421"
"2023-09-07 11:26","2363"
"2023-09-07 11:27","2414"
"2023-09-07 11:27","2331"
"2023-09-07 11:28","2392"
"2023-09-07 11:28","4917"
"2023-09-07 11:28","4905"
"2023-09-07 11:28","3646"
"2023-09-07 11:29","2359"
"2023-09-07 11:29","2369"
"2023-09-07 11:29","2372"
"2023-09-07 11:29","2335"
"2023-09-07 11:30","2386"
"2023-09-07 11:30","2398"
"2023-09-07 11:31","3638"
"2023-09-07 11:31","2348"
"2023-09-07 11:31","2349"
"2023-09-07 11:32","2430"
"2023-09-07 11:32","2340"
"2023-09-07 11:33","4914"
"2023-09-07 11:33","2431"
"2023-09-07 11:33","2363"
"2023-09-07 11:33","2347"
"2023-09-07 11:33","2330"
"2023-09-07 11:33","2413"
"2023-09-07 11:34","2319"
"2023-09-07 11:34","2407"
"2023-09-07 11:34","3621"
"2023-09-07 11:34","2335"
"2023-09-07 11:35","2414"
"2023-09-07 11:35","2315"
"2023-09-07 11:35","2421"
"2023-09-07 11:35","2320"
"2023-09-07 11:35","2306"
"2023-09-07 11:35","2408"
"2023-09-07 11:35","2342"
"2023-09-07 11:36","2419"
"2023-09-07 11:36","3614"
"2023-09-07 11:36","2302"
"2023-09-07 11:36","4914"
"2023-09-07 11:36","2427"
"2023-09-07 11:36","3611"
"2023-09-07 11:36","3628"
"2023-09-07 11:37","2335"
"2023-09-07 11:38","2330"
"2023-09-07 11:38","2332"
"2023-09-07 11:39","2373"
"2023-09-07 11:40","4928"
"2023-09-07 11:41","2340"
"2023-09-07 11:41","4908"
"2023-09-07 11:41","2310"
"2023-09-07 11:42","2412"
"2023-09-07 11:42","2404"
"2023-09-07 11:42","2428"
"2023-09-07 11:42","2414"
"2023-09-07 11:42","2344"
"2023-09-07 11:42","2320"
"2023-09-07 11:43","2384"
"2023-09-07 11:46","3624"
"2023-09-07 11:46","2404"
"2023-09-07 11:46","2428"
"2023-09-07 11:46","2331"
"2023-09-07 11:46","2339"
"2023-09-07 11:46","3643"
"2023-09-07 11:46","3629"
"2023-09-07 11:47","2348"
"2023-09-07 11:48","2431"
"2023-09-07 11:48","2318"
"2023-09-07 11:48","2377"
"2023-09-07 11:49","4902"
"2023-09-07 11:49","2348"
"2023-09-07 11:49","2332"
"2023-09-07 11:49","2375"
"2023-09-07 11:49","2325"
"2023-09-07 11:49","2312"
"2023-09-07 11:49","2431"
"2023-09-07 11:49","2373"
"2023-09-07 11:49","2365"
"2023-09-07 11:50","2348"
"2023-09-07 11:50","2375"
"2023-09-07 11:50","2332"
"2023-09-07 11:51","2408"
"2023-09-07 11:51","3614"
"2023-09-07 11:53","2331"
"2023-09-07 11:54","2419"
"2023-09-07 11:54","2384"
"2023-09-07 11:54","2342"
"2023-09-07 11:55","2364"
"2023-09-07 11:55","2372"
"2023-09-07 11:56","3636"
"2023-09-07 11:56","2415"
"2023-09-07 11:56","3604"
"2023-09-07 11:57","2415"
"2023-09-07 11:58","4907"
"2023-09-07 11:58","4914"
"2023-09-07 11:58","2325"
"2023-09-07 11:58","3614"
"2023-09-07 11:58","3614"
"2023-09-07 11:59","2319"
"2023-09-07 11:59","2319"
"2023-09-07 11:59","2332"
"2023-09-07 12:01","2306"
"2023-09-07 12:01","2325"
"2023-09-07 12:01","2401"
"2023-09-07 12:01","2326"
"2023-09-07 12:01","3651"
"2023-09-07 12:01","2372"
"2023-09-07 12:02","4911"
"2023-09-07 12:02","2329"
"2023-09-07 12:02","4901"
"2023-09-07 12:03","2420"
"2023-09-07 12:03","2309"
"2023-09-07 12:04","3609"
"2023-09-07 12:05","2413"
"2023-09-07 12:05","2387"
"2023-09-07 12:06","2410"
"2023-09-07 12:06","2406"
"2023-09-07 12:06","4914"
"2023-09-07 12:07","2380"
"2023-09-07 12:07","3612"
"2023-09-07 12:07","4914"
"2023-09-07 12:09","2380"
"2023-09-07 12:10","2373"
"2023-09-07 12:12","2416"
"2023-09-07 12:12","2328"
"2023-09-07 12:14","2335"
"2023-09-07 12:14","2414"
"2023-09-07 12:15","2373"
"2023-09-07 12:15","2340"
"2023-09-07 12:16","2427"
"2023-09-07 12:17","3651"
"2023-09-07 12:18","2359"
"2023-09-07 12:19","2413"
"2023-09-07 12:19","2373"
"2023-09-07 12:20","2348"
"2023-09-07 12:20","3651"
"2023-09-07 12:20","3651"
"2023-09-07 12:20","4906"
"2023-09-07 12:21","2381"
"2023-09-07 12:21","4926"
"2023-09-07 12:22","3637"
"2023-09-07 12:22","2404"
"2023-09-07 12:22","2384"
"2023-09-07 12:22","2384"
"2023-09-07 12:22","2414"
"2023-09-07 12:23","3616"
"2023-09-07 12:23","3628"
"2023-09-07 12:24","3604"
"2023-09-07 12:25","2356"
"2023-09-07 12:25","4914"
"2023-09-07 12:25","2377"
"2023-09-07 12:26","2414"
"2023-09-07 12:26","2417"
"2023-09-07 12:26","2412"
"2023-09-07 12:27","4906"
"2023-09-07 12:27","2319"
"2023-09-07 12:27","4914"
"2023-09-07 12:28","2329"
"2023-09-07 12:29","4903"
"2023-09-07 12:29","2416"
"2023-09-07 12:30","2332"
"2023-09-07 12:30","2422"
"2023-09-07 12:31","2411"
"2023-09-07 12:32","3644"
"2023-09-07 12:32","2421"
"2023-09-07 12:33","2327"
"2023-09-07 12:34","4914"
"2023-09-07 12:34","4914"
"2023-09-07 12:34","2324"
"2023-09-07 12:34","2332"
"2023-09-07 12:35","2373"
"2023-09-07 12:35","2373"
"2023-09-07 12:35","2363"
"2023-09-07 12:35","2315"
"2023-09-07 12:35","2375"
"2023-09-07 12:36","2332"
"2023-09-07 12:37","2306"
"2023-09-07 12:38","2404"
"2023-09-07 12:38","2354"
"2023-09-07 12:39","2369"
"2023-09-07 12:39","2347"
"2023-09-07 12:40","2364"
"2023-09-07 12:40","2325"
"2023-09-07 12:41","2336"
"2023-09-07 12:41","3604"
"2023-09-07 12:41","2356"
"2023-09-07 12:41","2401"
"2023-09-07 12:42","4913"
"2023-09-07 12:42","2375"
"2023-09-07 12:42","4901"
"2023-09-07 12:43","2409"
"2023-09-07 12:43","2413"
"2023-09-07 12:43","2303"
"2023-09-07 12:44","2376"
"2023-09-07 12:44","2431"
"2023-09-07 12:44","2330"
"2023-09-07 12:44","2431"
"2023-09-07 12:44","2348"
"2023-09-07 12:44","2423"
"2023-09-07 12:44","2337"
"2023-09-07 12:44","2337"
"2023-09-07 12:44","2335"
"2023-09-07 12:45","2309"
"2023-09-07 12:46","4916"
"2023-09-07 12:46","2357"
"2023-09-07 12:46","3641"
"2023-09-07 12:47","2313"
"2023-09-07 12:48","2388"
"2023-09-07 12:48","2327"
"2023-09-07 12:49","2336"
"2023-09-07 12:49","2411"
"2023-09-07 12:49","2331"
"2023-09-07 12:49","2404"
"2023-09-07 12:49","2393"
